session_id,user_id,flight_id,origin,destination,action,relevance,utility_gt,position_shown
S00001999,U00204,FL291323,Chennai,Mumbai,book,2,0.6284,2
S00001999,U00204,FL189093,Chennai,Mumbai,click,1,0.5114,3
S00001999,U00204,FL291590,Chennai,Mumbai,click,1,0.6175,4
S00001999,U00204,FL291438,Chennai,Mumbai,click,1,0.5846,5
S00001999,U00204,FL291641,Chennai,Mumbai,click,1,0.5763,6
S00001999,U00204,FL192962,Chennai,Mumbai,click,1,0.5394,7
S00002000,U00204,FL071648,Mumbai,Hyderabad,click,1,0.5773,0
S00002000,U00204,FL075762,Mumbai,Hyderabad,ignore,0,0.5768,1
S00002000,U00204,FL076938,Mumbai,Hyderabad,click,1,0.6048,2
S00002000,U00204,FL077251,Mumbai,Hyderabad,book,2,0.5392,3
S00002000,U00204,FL070897,Mumbai,Hyderabad,click,1,0.6107,4
S00002001,U00204,FL248152,Bangalore,Delhi,ignore,0,0.6358,0
S00002001,U00204,FL084967,Bangalore,Delhi,click,1,0.5141,1
S00002001,U00204,FL086021,Bangalore,Delhi,click,1,0.601,2
S00002001,U00204,FL245227,Bangalore,Delhi,click,1,0.5952,3
S00002001,U00204,FL247556,Bangalore,Delhi,click,1,0.6466,4
S00002001,U00204,FL090902,Bangalore,Delhi,click,1,0.6036,5
S00002001,U00204,FL084827,Bangalore,Delhi,book,2,0.6279,6
S00002002,U00204,FL197183,Chennai,Bangalore,click,1,0.7393,0
S00002002,U00204,FL294051,Chennai,Bangalore,ignore,0,0.6223,1
S00002002,U00204,FL197751,Chennai,Bangalore,click,1,0.5363,2
S00002002,U00204,FL293640,Chennai,Bangalore,click,1,0.6683,3
S00002002,U00204,FL194794,Chennai,Bangalore,ignore,0,0.4997,4
S00002002,U00204,FL196020,Chennai,Bangalore,ignore,0,0.5682,5
S00002002,U00204,FL295408,Chennai,Bangalore,ignore,0,0.6517,6
S00002002,U00204,FL195510,Chennai,Bangalore,click,1,0.5488,7
S00002002,U00204,FL194720,Chennai,Bangalore,click,1,0.4963,8
S00002003,U00205,FL264122,Kolkata,Mumbai,ignore,0,0.7102,0
S00002003,U00205,FL129257,Kolkata,Mumbai,click,1,0.7343,1
S00002003,U00205,FL264370,Kolkata,Mumbai,ignore,0,0.5607,2
S00002003,U00205,FL130963,Kolkata,Mumbai,ignore,0,0.5306,3
S00002003,U00205,FL264512,Kolkata,Mumbai,click,1,0.457,4
S00002003,U00205,FL130371,Kolkata,Mumbai,click,1,0.635,5
S00002004,U00205,FL151930,Kolkata,Chennai,ignore,0,0.4897,0
S00002004,U00205,FL148561,Kolkata,Chennai,click,1,0.5738,1
S00002004,U00205,FL274725,Kolkata,Chennai,ignore,0,0.4432,2
S00002004,U00205,FL150233,Kolkata,Chennai,ignore,0,0.497,3
S00002004,U00205,FL151924,Kolkata,Chennai,click,1,0.5294,4
S00002004,U00205,FL150041,Kolkata,Chennai,ignore,0,0.5582,5
S00002004,U00205,FL152130,Kolkata,Chennai,ignore,0,0.5673,6
S00002004,U00205,FL273735,Kolkata,Chennai,click,1,0.5608,7
S00002004,U00205,FL273611,Kolkata,Chennai,ignore,0,0.5441,8
S00002004,U00205,FL148617,Kolkata,Chennai,ignore,0,0.5326,9
S00002005,U00205,FL177877,Hyderabad,Chennai,ignore,0,0.647,0
S00002005,U00205,FL287020,Hyderabad,Chennai,ignore,0,0.4753,1
S00002005,U00205,FL287160,Hyderabad,Chennai,click,1,0.5927,2
S00002005,U00205,FL177904,Hyderabad,Chennai,click,1,0.5807,3
S00002005,U00205,FL179140,Hyderabad,Chennai,click,1,0.5175,4
S00002006,U00205,FL181507,Chennai,Delhi,click,1,0.5742,0
S00002006,U00205,FL290183,Chennai,Delhi,ignore,0,0.4636,1
S00002006,U00205,FL184705,Chennai,Delhi,ignore,0,0.6355,2
S00002006,U00205,FL289321,Chennai,Delhi,book,2,0.7145,3
S00002006,U00205,FL183108,Chennai,Delhi,ignore,0,0.6522,4
S00002006,U00205,FL185811,Chennai,Delhi,ignore,0,0.6314,5
S00002006,U00205,FL182854,Chennai,Delhi,ignore,0,0.5756,6
S00002006,U00205,FL186860,Chennai,Delhi,click,1,0.5534,7
S00002006,U00205,FL182006,Chennai,Delhi,ignore,0,0.6465,8
S00002007,U00205,FL033858,Delhi,Hyderabad,ignore,0,0.6302,0
S00002007,U00205,FL034741,Delhi,Hyderabad,book,2,0.4838,1
S00002007,U00205,FL033315,Delhi,Hyderabad,click,1,0.6236,2
S00002007,U00205,FL035231,Delhi,Hyderabad,ignore,0,0.6835,3
S00002007,U00205,FL028834,Delhi,Hyderabad,ignore,0,0.5362,4
S00002008,U00205,FL133832,Kolkata,Mumbai,ignore,0,0.6251,0
S00002008,U00205,FL133063,Kolkata,Mumbai,book,2,0.539,1
S00002008,U00205,FL130739,Kolkata,Mumbai,ignore,0,0.561,2
S00002008,U00205,FL131428,Kolkata,Mumbai,click,1,0.6154,3
S00002008,U00205,FL134587,Kolkata,Mumbai,click,1,0.6543,4
S00002008,U00205,FL134026,Kolkata,Mumbai,click,1,0.5018,5
S00002008,U00205,FL264507,Kolkata,Mumbai,ignore,0,0.5591,6
S00002008,U00205,FL267203,Kolkata,Mumbai,click,1,0.4728,7
S00002008,U00205,FL132474,Kolkata,Mumbai,click,1,0.5732,8
S00002008,U00205,FL265459,Kolkata,Mumbai,click,1,0.5951,9
S00002008,U00205,FL133245,Kolkata,Mumbai,ignore,0,0.5274,10
S00002008,U00205,FL135086,Kolkata,Mumbai,click,1,0.546,11
S00002009,U00205,FL087535,Bangalore,Delhi,click,1,0.744,0
S00002009,U00205,FL093938,Bangalore,Delhi,click,1,0.6509,1
S00002009,U00205,FL245734,Bangalore,Delhi,click,1,0.5667,2
S00002009,U00205,FL088044,Bangalore,Delhi,click,1,0.5476,3
S00002009,U00205,FL245518,Bangalore,Delhi,ignore,0,0.5734,4
S00002009,U00205,FL246425,Bangalore,Delhi,ignore,0,0.5767,5
S00002009,U00205,FL085931,Bangalore,Delhi,click,1,0.7401,6
S00002009,U00205,FL092370,Bangalore,Delhi,book,2,0.6207,7
S00002009,U00205,FL084176,Bangalore,Delhi,click,1,0.612,8
S00002009,U00205,FL085275,Bangalore,Delhi,ignore,0,0.5353,9
S00002009,U00205,FL090190,Bangalore,Delhi,click,1,0.4862,10
S00002010,U00205,FL174820,Hyderabad,Kolkata,click,1,0.5606,0
S00002010,U00205,FL283665,Hyderabad,Kolkata,click,1,0.4975,1
S00002010,U00205,FL284992,Hyderabad,Kolkata,ignore,0,0.5073,2
S00002010,U00205,FL174553,Hyderabad,Kolkata,ignore,0,0.5567,3
S00002010,U00205,FL284697,Hyderabad,Kolkata,click,1,0.4733,4
S00002010,U00205,FL283978,Hyderabad,Kolkata,click,1,0.5721,5
S00002010,U00205,FL283084,Hyderabad,Kolkata,click,1,0.4552,6
S00002011,U00205,FL150759,Kolkata,Chennai,ignore,0,0.5355,0
S00002011,U00205,FL151505,Kolkata,Chennai,click,1,0.5476,1
S00002011,U00205,FL148755,Kolkata,Chennai,ignore,0,0.4812,2
S00002011,U00205,FL150154,Kolkata,Chennai,ignore,0,0.6389,3
S00002011,U00205,FL150533,Kolkata,Chennai,ignore,0,0.511,4
S00002011,U00205,FL148100,Kolkata,Chennai,book,2,0.6219,5
S00002012,U00205,FL050410,Mumbai,Delhi,click,1,0.5759,0
S00002012,U00205,FL052488,Mumbai,Delhi,click,1,0.7481,1
S00002012,U00205,FL044956,Mumbai,Delhi,ignore,0,0.5259,2
S00002012,U00205,FL227891,Mumbai,Delhi,click,1,0.6349,3
S00002012,U00205,FL043575,Mumbai,Delhi,ignore,0,0.5624,4
S00002012,U00205,FL051306,Mumbai,Delhi,click,1,0.5769,5
S00002013,U00205,FL236948,Mumbai,Kolkata,ignore,0,0.4885,0
S00002013,U00205,FL066482,Mumbai,Kolkata,book,2,0.4982,1
S00002013,U00205,FL068915,Mumbai,Kolkata,ignore,0,0.5466,2
S00002013,U00205,FL064793,Mumbai,Kolkata,ignore,0,0.5666,3
S00002013,U00205,FL068221,Mumbai,Kolkata,ignore,0,0.625,4
S00002013,U00205,FL064066,Mumbai,Kolkata,click,1,0.6463,5
S00002013,U00205,FL069916,Mumbai,Kolkata,ignore,0,0.5596,6
S00002013,U00205,FL235089,Mumbai,Kolkata,ignore,0,0.4988,7
S00002013,U00205,FL068997,Mumbai,Kolkata,click,1,0.534,8
S00002013,U00205,FL069505,Mumbai,Kolkata,ignore,0,0.6299,9
S00002013,U00205,FL065062,Mumbai,Kolkata,click,1,0.6497,10
S00002014,U00206,FL108172,Bangalore,Kolkata,ignore,0,0.3955,0
S00002014,U00206,FL108539,Bangalore,Kolkata,ignore,0,0.7425,1
S00002014,U00206,FL253500,Bangalore,Kolkata,ignore,0,0.4389,2
S00002014,U00206,FL104032,Bangalore,Kolkata,click,1,0.606,3
S00002014,U00206,FL103678,Bangalore,Kolkata,book,2,0.6176,4
S00002014,U00206,FL102937,Bangalore,Kolkata,click,1,0.607,5
S00002014,U00206,FL105954,Bangalore,Kolkata,click,1,0.4426,6
S00002014,U00206,FL103672,Bangalore,Kolkata,click,1,0.5525,7
S00002014,U00206,FL108915,Bangalore,Kolkata,click,1,0.5288,8
S00002014,U00206,FL254446,Bangalore,Kolkata,click,1,0.5036,9
S00002015,U00206,FL176213,Hyderabad,Kolkata,click,1,0.6687,0
S00002015,U00206,FL176199,Hyderabad,Kolkata,ignore,0,0.5175,1
S00002015,U00206,FL284089,Hyderabad,Kolkata,ignore,0,0.4782,2
S00002015,U00206,FL172458,Hyderabad,Kolkata,ignore,0,0.7477,3
S00002015,U00206,FL172521,Hyderabad,Kolkata,ignore,0,0.5848,4
S00002016,U00206,FL144414,Kolkata,Hyderabad,click,1,0.6141,0
S00002016,U00206,FL143328,Kolkata,Hyderabad,ignore,0,0.6046,1
S00002016,U00206,FL271749,Kolkata,Hyderabad,click,1,0.6135,2
S00002016,U00206,FL272463,Kolkata,Hyderabad,ignore,0,0.5441,3
S00002016,U00206,FL272169,Kolkata,Hyderabad,book,2,0.5846,4
S00002016,U00206,FL271370,Kolkata,Hyderabad,ignore,0,0.4719,5
S00002016,U00206,FL142961,Kolkata,Hyderabad,click,1,0.6152,6
S00002016,U00206,FL270529,Kolkata,Hyderabad,ignore,0,0.471,7
S00002016,U00206,FL145304,Kolkata,Hyderabad,ignore,0,0.5472,8
S00002016,U00206,FL146360,Kolkata,Hyderabad,click,1,0.4785,9
S00002016,U00206,FL147140,Kolkata,Hyderabad,click,1,0.481,10
S00002017,U00206,FL036383,Delhi,Chennai,ignore,0,0.584,0
S00002017,U00206,FL042671,Delhi,Chennai,ignore,0,0.5477,1
S00002017,U00206,FL041514,Delhi,Chennai,ignore,0,0.5136,2
S00002017,U00206,FL224513,Delhi,Chennai,click,1,0.5041,3
S00002017,U00206,FL041480,Delhi,Chennai,click,1,0.5568,4
S00002017,U00206,FL222026,Delhi,Chennai,click,1,0.6705,5
S00002017,U00206,FL038907,Delhi,Chennai,book,2,0.6224,6
S00002017,U00206,FL223139,Delhi,Chennai,ignore,0,0.5706,7
S00002018,U00206,FL102661,Bangalore,Mumbai,click,1,0.4974,0
S00002018,U00206,FL100399,Bangalore,Mumbai,click,1,0.7872,1
S00002018,U00206,FL094276,Bangalore,Mumbai,click,1,0.7464,2
S00002018,U00206,FL096971,Bangalore,Mumbai,ignore,0,0.6038,3
S00002018,U00206,FL101684,Bangalore,Mumbai,book,2,0.6753,4
S00002018,U00206,FL099860,Bangalore,Mumbai,click,1,0.7497,5
S00002018,U00206,FL098498,Bangalore,Mumbai,click,1,0.602,6
S00002018,U00206,FL249532,Bangalore,Mumbai,click,1,0.5053,7
S00002018,U00206,FL099534,Bangalore,Mumbai,click,1,0.6281,8
S00002018,U00206,FL249060,Bangalore,Mumbai,click,1,0.6812,9
S00002018,U00206,FL097387,Bangalore,Mumbai,click,1,0.6744,10
S00002018,U00206,FL101770,Bangalore,Mumbai,click,1,0.7212,11
S00002018,U00206,FL096295,Bangalore,Mumbai,ignore,0,0.545,12
S00002018,U00206,FL102193,Bangalore,Mumbai,ignore,0,0.517,13
S00002019,U00206,FL299767,Chennai,Hyderabad,click,1,0.6023,0
S00002019,U00206,FL203000,Chennai,Hyderabad,ignore,0,0.5691,1
S00002019,U00206,FL203425,Chennai,Hyderabad,ignore,0,0.481,2
S00002019,U00206,FL205829,Chennai,Hyderabad,ignore,0,0.5583,3
S00002019,U00206,FL206409,Chennai,Hyderabad,ignore,0,0.578,4
S00002019,U00206,FL298635,Chennai,Hyderabad,ignore,0,0.4641,5
S00002019,U00206,FL299080,Chennai,Hyderabad,ignore,0,0.4641,6
S00002019,U00206,FL202997,Chennai,Hyderabad,book,2,0.6043,7
S00002019,U00206,FL299316,Chennai,Hyderabad,click,1,0.6005,8
S00002019,U00206,FL206226,Chennai,Hyderabad,click,1,0.6186,9
S00002019,U00206,FL298470,Chennai,Hyderabad,click,1,0.5391,10
S00002020,U00206,FL291490,Chennai,Mumbai,click,1,0.6204,0
S00002020,U00206,FL190928,Chennai,Mumbai,click,1,0.6138,1
S00002020,U00206,FL190078,Chennai,Mumbai,click,1,0.6138,2
S00002020,U00206,FL292803,Chennai,Mumbai,ignore,0,0.5779,3
S00002020,U00206,FL187793,Chennai,Mumbai,click,1,0.5948,4
S00002020,U00206,FL187715,Chennai,Mumbai,ignore,0,0.6231,5
S00002020,U00206,FL291783,Chennai,Mumbai,book,2,0.6087,6
S00002020,U00206,FL193310,Chennai,Mumbai,click,1,0.6213,7
S00002020,U00206,FL187577,Chennai,Mumbai,ignore,0,0.467,8
S00002020,U00206,FL191928,Chennai,Mumbai,ignore,0,0.5562,9
S00002021,U00206,FL150576,Kolkata,Chennai,ignore,0,0.4125,0
S00002021,U00206,FL273202,Kolkata,Chennai,book,2,0.444,1
S00002021,U00206,FL148906,Kolkata,Chennai,click,1,0.5455,2
S00002021,U00206,FL274372,Kolkata,Chennai,click,1,0.6138,3
S00002021,U00206,FL273834,Kolkata,Chennai,click,1,0.44,4
S00002021,U00206,FL152032,Kolkata,Chennai,click,1,0.548,5
S00002021,U00206,FL151354,Kolkata,Chennai,ignore,0,0.4649,6
S00002021,U00206,FL150036,Kolkata,Chennai,click,1,0.5592,7
S00002021,U00206,FL149497,Kolkata,Chennai,click,1,0.7552,8
S00002021,U00206,FL151297,Kolkata,Chennai,ignore,0,0.5585,9
S00002021,U00206,FL273534,Kolkata,Chennai,click,1,0.4687,10
S00002021,U00206,FL273528,Kolkata,Chennai,click,1,0.4652,11
S00002021,U00206,FL272824,Kolkata,Chennai,ignore,0,0.4465,12
S00002022,U00206,FL204595,Chennai,Hyderabad,ignore,0,0.5087,0
S00002022,U00206,FL299536,Chennai,Hyderabad,click,1,0.5208,1
S00002022,U00206,FL204067,Chennai,Hyderabad,ignore,0,0.4709,2
S00002022,U00206,FL298419,Chennai,Hyderabad,click,1,0.5803,3
S00002022,U00206,FL204866,Chennai,Hyderabad,click,1,0.5364,4
S00002023,U00207,FL293956,Chennai,Bangalore,ignore,0,0.4103,0
S00002023,U00207,FL196263,Chennai,Bangalore,book,2,0.7858,1
S00002023,U00207,FL294725,Chennai,Bangalore,ignore,0,0.5211,2
S00002023,U00207,FL197246,Chennai,Bangalore,click,1,0.7374,3
S00002023,U00207,FL293596,Chennai,Bangalore,click,1,0.4446,4
S00002023,U00207,FL294387,Chennai,Bangalore,click,1,0.3895,5
S00002023,U00207,FL295052,Chennai,Bangalore,ignore,0,0.4839,6
S00002023,U00207,FL194464,Chennai,Bangalore,ignore,0,0.7722,7
S00002023,U00207,FL193990,Chennai,Bangalore,click,1,0.7458,8
S00002023,U00207,FL294356,Chennai,Bangalore,ignore,0,0.4627,9
S00002023,U00207,FL194593,Chennai,Bangalore,ignore,0,0.8598,10
S00002024,U00207,FL061285,Mumbai,Bangalore,click,1,0.7832,0
S00002024,U00207,FL055506,Mumbai,Bangalore,click,1,0.7231,1
S00002024,U00207,FL059905,Mumbai,Bangalore,click,1,0.866,2
S00002024,U00207,FL060929,Mumbai,Bangalore,click,1,0.852,3
S00002024,U00207,FL061202,Mumbai,Bangalore,click,1,0.928,4
S00002024,U00207,FL059931,Mumbai,Bangalore,click,1,0.8798,5
S00002024,U00207,FL230750,Mumbai,Bangalore,ignore,0,0.341,6
S00002024,U00207,FL054053,Mumbai,Bangalore,click,1,0.7703,7
S00002024,U00207,FL233121,Mumbai,Bangalore,ignore,0,0.3984,8
S00002024,U00207,FL060655,Mumbai,Bangalore,click,1,0.9286,9
S00002024,U00207,FL058181,Mumbai,Bangalore,click,1,0.8028,10
S00002025,U00207,FL218219,Delhi,Kolkata,ignore,0,0.4133,0
S00002025,U00207,FL021049,Delhi,Kolkata,book,2,0.7104,1
S00002025,U00207,FL216948,Delhi,Kolkata,ignore,0,0.486,2
S00002025,U00207,FL024911,Delhi,Kolkata,click,1,0.7729,3
S00002025,U00207,FL026962,Delhi,Kolkata,click,1,0.9258,4
S00002025,U00207,FL024435,Delhi,Kolkata,ignore,0,0.8591,5
S00002025,U00207,FL025621,Delhi,Kolkata,click,1,0.6793,6
S00002025,U00207,FL218837,Delhi,Kolkata,click,1,0.3783,7
S00002025,U00207,FL216687,Delhi,Kolkata,click,1,0.4055,8
S00002025,U00207,FL026139,Delhi,Kolkata,ignore,0,0.7919,9
S00002026,U00207,FL151739,Kolkata,Chennai,book,2,0.8557,0
S00002026,U00207,FL151380,Kolkata,Chennai,click,1,0.8199,1
S00002026,U00207,FL273406,Kolkata,Chennai,ignore,0,0.4715,2
S00002026,U00207,FL148171,Kolkata,Chennai,click,1,0.7117,3
S00002026,U00207,FL149953,Kolkata,Chennai,ignore,0,0.7559,4
S00002026,U00207,FL151906,Kolkata,Chennai,click,1,0.8015,5
S00002026,U00207,FL149861,Kolkata,Chennai,ignore,0,0.7719,6
S00002026,U00207,FL150073,Kolkata,Chennai,click,1,0.665,7
S00002026,U00207,FL273898,Kolkata,Chennai,ignore,0,0.4189,8
S00002027,U00207,FL171297,Hyderabad,Kolkata,click,1,0.791,0
S00002027,U00207,FL172820,Hyderabad,Kolkata,click,1,0.8046,1
S00002027,U00207,FL175226,Hyderabad,Kolkata,book,2,0.7648,2
S00002027,U00207,FL285001,Hyderabad,Kolkata,ignore,0,0.473,3
S00002027,U00207,FL285297,Hyderabad,Kolkata,ignore,0,0.4522,4
S00002027,U00207,FL284052,Hyderabad,Kolkata,click,1,0.3705,5
S00002027,U00207,FL284974,Hyderabad,Kolkata,ignore,0,0.4371,6
S00002027,U00207,FL175435,Hyderabad,Kolkata,click,1,0.8036,7
S00002027,U00207,FL172831,Hyderabad,Kolkata,click,1,0.8585,8
S00002027,U00207,FL283997,Hyderabad,Kolkata,click,1,0.3571,9
S00002027,U00207,FL172388,Hyderabad,Kolkata,click,1,0.7697,10
S00002027,U00207,FL285344,Hyderabad,Kolkata,ignore,0,0.4245,11
S00002027,U00207,FL173761,Hyderabad,Kolkata,ignore,0,0.7334,12
S00002027,U00207,FL175956,Hyderabad,Kolkata,click,1,0.7923,13
S00002028,U00207,FL154306,Hyderabad,Delhi,ignore,0,0.7979,0
S00002028,U00207,FL157737,Hyderabad,Delhi,click,1,0.8115,1
S00002028,U00207,FL157017,Hyderabad,Delhi,book,2,0.7692,2
S00002028,U00207,FL155668,Hyderabad,Delhi,click,1,0.7728,3
S00002028,U00207,FL153432,Hyderabad,Delhi,click,1,0.8619,4
S00002028,U00207,FL153570,Hyderabad,Delhi,click,1,0.8532,5
S00002028,U00207,FL154723,Hyderabad,Delhi,click,1,0.8465,6
S00002029,U00207,FL001152,Delhi,Mumbai,click,1,0.8447,0
S00002029,U00207,FL009955,Delhi,Mumbai,book,2,0.8543,1
S00002029,U00207,FL207772,Delhi,Mumbai,click,1,0.6127,2
S00002029,U00207,FL007286,Delhi,Mumbai,click,1,0.8586,3
S00002029,U00207,FL004240,Delhi,Mumbai,click,1,0.8593,4
S00002029,U00207,FL001900,Delhi,Mumbai,click,1,0.9165,5
S00002029,U00207,FL000641,Delhi,Mumbai,click,1,0.7439,6
S00002029,U00207,FL006292,Delhi,Mumbai,click,1,0.7253,7
S00002029,U00207,FL009241,Delhi,Mumbai,click,1,0.8439,8
S00002030,U00207,FL111560,Bangalore,Hyderabad,click,1,0.8334,0
S00002030,U00207,FL114553,Bangalore,Hyderabad,ignore,0,0.8649,1
S00002030,U00207,FL112784,Bangalore,Hyderabad,book,2,0.8011,2
S00002030,U00207,FL111270,Bangalore,Hyderabad,click,1,0.8672,3
S00002030,U00207,FL257964,Bangalore,Hyderabad,click,1,0.4753,4
S00002030,U00207,FL112449,Bangalore,Hyderabad,click,1,0.7885,5
S00002030,U00207,FL256262,Bangalore,Hyderabad,ignore,0,0.4513,6
S00002030,U00207,FL113155,Bangalore,Hyderabad,click,1,0.9322,7
S00002030,U00207,FL258573,Bangalore,Hyderabad,ignore,0,0.4784,8
S00002031,U00208,FL276420,Hyderabad,Delhi,click,1,0.5482,0
S00002031,U00208,FL276028,Hyderabad,Delhi,click,1,0.5508,1
S00002031,U00208,FL158321,Hyderabad,Delhi,ignore,0,0.4874,2
S00002031,U00208,FL158550,Hyderabad,Delhi,ignore,0,0.4314,3
S00002031,U00208,FL275568,Hyderabad,Delhi,click,1,0.7096,4
S00002032,U00208,FL062720,Mumbai,Kolkata,ignore,0,0.4726,0
S00002032,U00208,FL236448,Mumbai,Kolkata,ignore,0,0.4798,1
S00002032,U00208,FL065780,Mumbai,Kolkata,ignore,0,0.484,2
S00002032,U00208,FL068874,Mumbai,Kolkata,ignore,0,0.4657,3
S00002032,U00208,FL061730,Mumbai,Kolkata,click,1,0.4436,4
S00002032,U00208,FL236740,Mumbai,Kolkata,ignore,0,0.459,5
S00002032,U00208,FL234535,Mumbai,Kolkata,ignore,0,0.4507,6
S00002032,U00208,FL063986,Mumbai,Kolkata,ignore,0,0.4702,7
S00002032,U00208,FL062399,Mumbai,Kolkata,click,1,0.5215,8
S00002032,U00208,FL066395,Mumbai,Kolkata,ignore,0,0.5324,9
S00002032,U00208,FL068475,Mumbai,Kolkata,click,1,0.3985,10
S00002032,U00208,FL066473,Mumbai,Kolkata,ignore,0,0.4594,11
S00002032,U00208,FL068182,Mumbai,Kolkata,ignore,0,0.4471,12
S00002033,U00208,FL186594,Chennai,Delhi,ignore,0,0.5301,0
S00002033,U00208,FL183139,Chennai,Delhi,click,1,0.4991,1
S00002033,U00208,FL182307,Chennai,Delhi,ignore,0,0.4968,2
S00002033,U00208,FL183154,Chennai,Delhi,book,2,0.4726,3
S00002033,U00208,FL288368,Chennai,Delhi,click,1,0.5451,4
S00002033,U00208,FL288833,Chennai,Delhi,click,1,0.5451,5
S00002033,U00208,FL290206,Chennai,Delhi,click,1,0.5193,6
S00002033,U00208,FL183038,Chennai,Delhi,click,1,0.4463,7
S00002033,U00208,FL288492,Chennai,Delhi,ignore,0,0.4996,8
S00002034,U00208,FL266278,Kolkata,Mumbai,ignore,0,0.4984,0
S00002034,U00208,FL134472,Kolkata,Mumbai,ignore,0,0.4956,1
S00002034,U00208,FL266106,Kolkata,Mumbai,ignore,0,0.5673,2
S00002034,U00208,FL135455,Kolkata,Mumbai,ignore,0,0.5249,3
S00002034,U00208,FL130517,Kolkata,Mumbai,click,1,0.4159,4
S00002034,U00208,FL129188,Kolkata,Mumbai,ignore,0,0.5079,5
S00002034,U00208,FL130334,Kolkata,Mumbai,ignore,0,0.4357,6
S00002034,U00208,FL128844,Kolkata,Mumbai,click,1,0.5157,7
S00002034,U00208,FL266205,Kolkata,Mumbai,click,1,0.561,8
S00002034,U00208,FL266304,Kolkata,Mumbai,click,1,0.504,9
S00002034,U00208,FL133404,Kolkata,Mumbai,book,2,0.5154,10
S00002034,U00208,FL134562,Kolkata,Mumbai,click,1,0.5246,11
S00002035,U00208,FL277288,Hyderabad,Mumbai,ignore,0,0.5419,0
S00002035,U00208,FL158586,Hyderabad,Mumbai,ignore,0,0.4776,1
S00002035,U00208,FL279928,Hyderabad,Mumbai,ignore,0,0.5636,2
S00002035,U00208,FL160245,Hyderabad,Mumbai,ignore,0,0.4746,3
S00002035,U00208,FL161945,Hyderabad,Mumbai,click,1,0.5002,4
S00002035,U00208,FL278845,Hyderabad,Mumbai,click,1,0.5693,5
S00002035,U00208,FL165229,Hyderabad,Mumbai,click,1,0.4919,6
S00002035,U00208,FL163216,Hyderabad,Mumbai,book,2,0.6067,7
S00002035,U00208,FL162727,Hyderabad,Mumbai,click,1,0.6073,8
S00002035,U00208,FL278143,Hyderabad,Mumbai,click,1,0.5706,9
S00002035,U00208,FL163892,Hyderabad,Mumbai,ignore,0,0.5294,10
S00002035,U00208,FL279058,Hyderabad,Mumbai,click,1,0.5595,11
S00002035,U00208,FL163395,Hyderabad,Mumbai,click,1,0.4654,12
S00002036,U00208,FL188360,Chennai,Mumbai,click,1,0.5328,0
S00002036,U00208,FL192593,Chennai,Mumbai,click,1,0.5388,1
S00002036,U00208,FL187763,Chennai,Mumbai,ignore,0,0.4095,2
S00002036,U00208,FL190035,Chennai,Mumbai,ignore,0,0.5159,3
S00002036,U00208,FL292301,Chennai,Mumbai,click,1,0.5454,4
S00002036,U00208,FL293234,Chennai,Mumbai,ignore,0,0.5118,5
S00002036,U00208,FL193824,Chennai,Mumbai,click,1,0.4392,6
S00002036,U00208,FL193813,Chennai,Mumbai,click,1,0.4982,7
S00002036,U00208,FL291816,Chennai,Mumbai,click,1,0.7105,8
S00002036,U00208,FL192332,Chennai,Mumbai,ignore,0,0.4841,9
S00002037,U00209,FL168019,Hyderabad,Bangalore,ignore,0,0.6919,0
S00002037,U00209,FL166762,Hyderabad,Bangalore,click,1,0.6949,1
S00002037,U00209,FL167727,Hyderabad,Bangalore,click,1,0.8138,2
S00002037,U00209,FL281546,Hyderabad,Bangalore,ignore,0,0.3485,3
S00002037,U00209,FL168222,Hyderabad,Bangalore,click,1,0.8172,4
S00002037,U00209,FL170213,Hyderabad,Bangalore,click,1,0.7068,5
S00002037,U00209,FL166886,Hyderabad,Bangalore,click,1,0.907,6
S00002037,U00209,FL282991,Hyderabad,Bangalore,click,1,0.4531,7
S00002037,U00209,FL282805,Hyderabad,Bangalore,ignore,0,0.4639,8
S00002037,U00209,FL168071,Hyderabad,Bangalore,click,1,0.6559,9
S00002037,U00209,FL168761,Hyderabad,Bangalore,ignore,0,0.8089,10
S00002037,U00209,FL167094,Hyderabad,Bangalore,book,2,0.8175,11
S00002037,U00209,FL168332,Hyderabad,Bangalore,click,1,0.9088,12
S00002038,U00209,FL234797,Mumbai,Kolkata,ignore,0,0.4469,0
S00002038,U00209,FL234743,Mumbai,Kolkata,ignore,0,0.4957,1
S00002038,U00209,FL061561,Mumbai,Kolkata,click,1,0.7898,2
S00002038,U00209,FL236436,Mumbai,Kolkata,ignore,0,0.3929,3
S00002038,U00209,FL064428,Mumbai,Kolkata,book,2,0.7061,4
S00002038,U00209,FL237465,Mumbai,Kolkata,ignore,0,0.4678,5
S00002038,U00209,FL234176,Mumbai,Kolkata,click,1,0.3952,6
S00002038,U00209,FL068423,Mumbai,Kolkata,click,1,0.7857,7
S00002038,U00209,FL069405,Mumbai,Kolkata,click,1,0.7929,8
S00002038,U00209,FL067649,Mumbai,Kolkata,click,1,0.7984,9
S00002038,U00209,FL067407,Mumbai,Kolkata,click,1,0.8033,10
S00002038,U00209,FL069977,Mumbai,Kolkata,click,1,0.7301,11
S00002039,U00209,FL195008,Chennai,Bangalore,click,1,0.8408,0
S00002039,U00209,FL294924,Chennai,Bangalore,click,1,0.3605,1
S00002039,U00209,FL295811,Chennai,Bangalore,ignore,0,0.4289,2
S00002039,U00209,FL295013,Chennai,Bangalore,ignore,0,0.3644,3
